collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,ALTITUDE
st2010-3507,06/04/2015 10:01,0.829687,37.675305,147,855
st2010-3507,06/04/2015 11:00,0.83203,37.678307,139,900
st2010-3507,06/04/2015 12:00,0.832468,37.678648,180,831
st2010-3507,06/04/2015 13:00,0.832883,37.678758,91,856
st2010-3507,06/04/2015 14:00,0.83636,37.679088,18,892
st2010-3507,06/04/2015 15:00,0.842973,37.675633,307,891
st2010-3507,06/04/2015 16:00,0.844702,37.675465,65,892
st2010-3507,06/04/2015 17:00,0.854178,37.676665,78,883
st2010-3507,06/04/2015 18:00,0.849058,37.659095,202,874
st2010-3507,06/04/2015 19:00,0.826677,37.651605,231,916
st2010-3507,06/04/2015 20:00,0.80367,37.643002,210,927
st2010-3507,06/04/2015 21:00,0.80065,37.639598,95,915
st2010-3507,06/04/2015 22:00,0.800307,37.639513,176,917
st2010-3507,06/04/2015 23:00,0.801405,37.636655,14,906
st2010-3507,07/04/2015 00:00,0.80139,37.636618,89,897
st2010-3507,07/04/2015 01:00,0.800488,37.637118,167,894
st2010-3507,07/04/2015 02:00,0.799663,37.636522,138,916
st2010-3507,07/04/2015 03:01,0.800715,37.637137,214,908
st2010-3507,07/04/2015 04:00,0.802102,37.637457,14,939
st2010-3507,07/04/2015 05:00,0.80597,37.638152,22,874
st2010-3507,07/04/2015 06:00,0.80747,37.639583,48,923
st2010-3507,07/04/2015 07:00,0.817555,37.637302,353,924
st2010-3507,07/04/2015 08:00,0.832375,37.6401,325,963
st2010-3507,07/04/2015 09:00,0.832493,37.639095,269,873
st2010-3507,07/04/2015 10:00,0.834483,37.64065,0,964
st2010-3507,07/04/2015 11:01,0.832977,37.641023,142,964
st2010-3507,07/04/2015 12:00,0.83305,37.64081,260,964
st2010-3507,07/04/2015 13:00,0.83259,37.639272,356,937
st2010-3507,07/04/2015 14:00,0.831947,37.639732,169,927
st2010-3507,07/04/2015 15:01,0.82975,37.641622,90,916
st2010-3507,07/04/2015 16:00,0.829957,37.643232,102,949
st2010-3507,07/04/2015 17:00,0.829168,37.643287,0,919
st2010-3507,07/04/2015 18:00,0.82294,37.645757,2,965
st2010-3507,07/04/2015 19:01,0.816033,37.654222,196,913
st2010-3507,07/04/2015 20:00,0.80219,37.65297,231,915
st2010-3507,07/04/2015 21:00,0.795628,37.65017,165,913
st2010-3507,07/04/2015 22:01,0.784357,37.646308,144,906
st2010-3507,07/04/2015 23:00,0.776517,37.644645,310,878
st2010-3507,08/04/2015 00:00,0.776532,37.644502,0,838
st2010-3507,08/04/2015 01:00,0.776482,37.644683,346,906
st2010-3507,08/04/2015 02:00,0.762848,37.647005,134,890
st2010-3507,08/04/2015 03:01,0.739373,37.654248,209,889
st2010-3507,08/04/2015 04:00,0.733303,37.65904,318,888
st2010-3507,08/04/2015 05:00,0.76187,37.656728,356,881
st2010-3507,08/04/2015 06:00,0.780852,37.658685,329,908
st2010-3507,08/04/2015 07:00,0.80086,37.6633,53,903
st2010-3507,08/04/2015 08:00,0.809267,37.665708,270,929
st2010-3507,08/04/2015 09:01,0.809267,37.665708,270,929
st2010-3507,08/04/2015 10:00,0.80891,37.667888,270,885
st2010-3507,08/04/2015 11:00,0.810107,37.666993,317,887
st2010-3507,08/04/2015 12:00,0.810562,37.665073,167,902
st2010-3507,08/04/2015 13:01,0.813133,37.665372,62,894
st2010-3507,08/04/2015 14:00,0.813595,37.664947,330,882
st2010-3507,08/04/2015 15:00,0.813582,37.665097,281,907
st2010-3507,08/04/2015 16:00,0.814,37.664898,2,881
st2010-3507,08/04/2015 17:01,0.814078,37.665357,305,881
st2010-3507,08/04/2015 18:01,0.813248,37.665032,153,903
st2010-3507,08/04/2015 19:00,0.802542,37.661557,145,896
st2010-3507,08/04/2015 20:00,0.795067,37.64893,205,896
st2010-3507,08/04/2015 21:01,0.795067,37.64893,205,896
st2010-3507,08/04/2015 22:01,0.794878,37.649307,28,907
st2010-3507,08/04/2015 23:00,0.794068,37.648462,239,906
st2010-3507,09/04/2015 00:00,0.793948,37.648285,47,926
st2010-3507,09/04/2015 01:00,0.793795,37.648218,87,908
st2010-3507,09/04/2015 02:00,0.79414,37.648158,32,920
st2010-3507,09/04/2015 03:00,0.795335,37.648348,44,832
st2010-3507,09/04/2015 04:00,0.796145,37.64829,12,858
st2010-3507,09/04/2015 05:00,0.79705,37.648428,115,911
st2010-3507,09/04/2015 06:00,0.799965,37.648733,9,909
st2010-3507,09/04/2015 07:00,0.80246,37.655818,209,899
st2010-3507,09/04/2015 08:00,0.804207,37.65658,86,890
st2010-3507,09/04/2015 09:01,0.804907,37.656582,77,902
st2010-3507,09/04/2015 10:00,0.80646,37.657275,294,902
st2010-3507,09/04/2015 11:00,0.810067,37.665808,121,901
st2010-3507,09/04/2015 12:00,0.810078,37.665808,113,903
st2010-3507,09/04/2015 13:00,0.810138,37.6658,358,894
st2010-3507,09/04/2015 14:00,0.812095,37.665,324,891
st2010-3507,09/04/2015 15:01,0.813983,37.66511,218,889
st2010-3507,09/04/2015 16:00,0.816077,37.664828,55,864
st2010-3507,09/04/2015 17:01,0.817778,37.663353,294,895
st2010-3507,09/04/2015 18:01,0.816607,37.661545,242,913
st2010-3507,09/04/2015 19:00,0.816997,37.661453,93,894
st2010-3507,09/04/2015 20:00,0.803348,37.65715,232,891
st2010-3507,09/04/2015 21:01,0.802907,37.657592,54,898
st2010-3507,09/04/2015 22:00,0.797308,37.656807,0,900
st2010-3507,09/04/2015 23:00,0.794608,37.656572,150,928
st2010-3507,10/04/2015 00:00,0.794465,37.656553,274,909
st2010-3507,10/04/2015 01:01,0.791283,37.656328,175,902
st2010-3507,10/04/2015 02:00,0.7791,37.655872,210,889
st2010-3507,10/04/2015 03:00,0.748113,37.653262,176,851
st2010-3507,10/04/2015 04:00,0.729152,37.660783,114,943
st2010-3507,10/04/2015 05:00,0.738018,37.656825,317,859
st2010-3507,10/04/2015 06:00,0.762975,37.650242,347,877
st2010-3507,10/04/2015 07:00,0.774963,37.644877,273,937
st2010-3507,10/04/2015 08:00,0.779455,37.64621,346,911
st2010-3507,10/04/2015 09:01,0.794168,37.657377,278,892
st2010-3507,10/04/2015 10:00,0.798958,37.65825,357,897
st2010-3507,10/04/2015 11:00,0.800075,37.65941,75,907
st2010-3507,10/04/2015 12:00,0.810007,37.665857,213,910
st2010-3507,10/04/2015 13:01,0.810955,37.666438,60,894
st2010-3507,10/04/2015 14:01,0.811825,37.666662,103,903
st2010-3507,10/04/2015 15:00,0.811842,37.666637,0,894
st2010-3507,10/04/2015 16:01,0.811847,37.665715,62,909
st2010-3507,10/04/2015 17:01,0.810547,37.66493,235,889
st2010-3507,10/04/2015 18:00,0.809913,37.66385,183,758
st2010-3507,10/04/2015 19:00,0.810285,37.659073,168,915
st2010-3507,10/04/2015 20:00,0.79812,37.656075,28,749
st2010-3507,10/04/2015 21:00,0.788513,37.656963,157,749
st2010-3507,10/04/2015 22:00,0.788857,37.657112,123,893
st2010-3507,10/04/2015 23:00,0.79077,37.656203,320,888
st2010-3507,11/04/2015 00:00,0.788917,37.654542,355,859
st2010-3507,11/04/2015 01:01,0.788917,37.654542,355,859
st2010-3507,11/04/2015 02:01,0.788917,37.654542,355,859
st2010-3507,11/04/2015 03:00,0.791518,37.65023,44,899
st2010-3507,11/04/2015 04:00,0.791462,37.65021,157,899
st2010-3507,11/04/2015 05:00,0.800235,37.650365,338,915
st2010-3507,11/04/2015 06:00,0.806063,37.64686,307,912
st2010-3507,11/04/2015 07:01,0.81523,37.63681,195,927
st2010-3507,11/04/2015 08:00,0.824963,37.630805,0,892
st2010-3507,11/04/2015 09:01,0.829097,37.63137,106,956
st2010-3507,11/04/2015 10:00,0.835603,37.633655,0,900
st2010-3507,11/04/2015 11:00,0.83644,37.633323,304,954
st2010-3507,11/04/2015 12:00,0.836153,37.631635,149,955
st2010-3507,11/04/2015 13:01,0.836153,37.631635,149,955
st2010-3507,11/04/2015 14:00,0.837302,37.630208,182,916
st2010-3507,11/04/2015 15:00,0.837065,37.630292,134,955
st2010-3507,11/04/2015 16:00,0.83644,37.62944,13,913
st2010-3507,11/04/2015 17:01,0.829113,37.629697,150,934
st2010-3507,11/04/2015 18:02,0.824092,37.629108,75,910
st2010-3507,11/04/2015 19:00,0.818043,37.627275,163,954
st2010-3507,11/04/2015 20:00,0.815913,37.626232,231,911
st2010-3507,11/04/2015 21:00,0.81564,37.626368,127,926
st2010-3507,11/04/2015 22:00,0.813977,37.626458,283,892
st2010-3507,11/04/2015 23:00,0.812902,37.62799,131,925
st2010-3507,12/04/2015 00:00,0.81163,37.631178,209,924
st2010-3507,12/04/2015 01:00,0.80992,37.633412,159,924
st2010-3507,12/04/2015 02:00,0.805868,37.633158,296,906
st2010-3507,12/04/2015 03:00,0.789415,37.638982,125,911
st2010-3507,12/04/2015 04:00,0.783423,37.638413,135,889
st2010-3507,12/04/2015 05:00,0.758538,37.6492,120,901
st2010-3507,12/04/2015 06:00,0.73255,37.660562,77,905
st2010-3507,12/04/2015 07:00,0.745552,37.665498,318,871
st2010-3507,12/04/2015 08:00,0.770352,37.660355,33,902
st2010-3507,12/04/2015 09:00,0.796303,37.657062,98,872
st2010-3507,12/04/2015 10:00,0.800452,37.656555,277,915
st2010-3507,12/04/2015 11:00,0.802673,37.658243,194,945
st2010-3507,12/04/2015 12:00,0.809792,37.664073,147,1000
st2010-3507,12/04/2015 13:01,0.809792,37.664073,147,1000
st2010-3507,12/04/2015 14:00,0.810892,37.66668,353,899
st2010-3507,12/04/2015 15:00,0.809902,37.668803,340,900
st2010-3507,12/04/2015 16:00,0.80982,37.668803,207,901
st2010-3507,12/04/2015 17:01,0.808485,37.668667,275,891
st2010-3507,12/04/2015 18:01,0.806817,37.669395,35,890
st2010-3507,12/04/2015 19:00,0.802873,37.659882,281,910
st2010-3507,12/04/2015 20:00,0.802625,37.658795,143,901
st2010-3507,12/04/2015 21:01,0.804688,37.657508,284,906
st2010-3507,12/04/2015 22:00,0.803498,37.656568,0,902
st2010-3507,12/04/2015 23:00,0.797707,37.655768,131,901
st2010-3507,13/04/2015 00:00,0.797245,37.655705,58,907
st2010-3507,13/04/2015 01:00,0.797883,37.655823,0,906
st2010-3507,13/04/2015 02:00,0.797502,37.65692,284,893
st2010-3507,13/04/2015 03:01,0.796202,37.657693,211,936
st2010-3507,13/04/2015 04:00,0.79611,37.657393,255,959
st2010-3507,13/04/2015 05:00,0.796122,37.657508,73,990
st2010-3507,13/04/2015 06:01,0.803107,37.658112,45,901
st2010-3507,13/04/2015 07:01,0.803107,37.658112,45,901
st2010-3507,13/04/2015 08:01,0.811465,37.658127,206,931
st2010-3507,13/04/2015 09:01,0.81276,37.659827,101,990
st2010-3507,13/04/2015 10:00,0.813995,37.659363,107,908
st2010-3507,13/04/2015 11:00,0.814198,37.664167,166,907
st2010-3507,13/04/2015 12:00,0.819987,37.673882,93,901
st2010-3507,13/04/2015 13:01,0.827007,37.677962,254,895
st2010-3507,13/04/2015 14:00,0.83394,37.676813,17,899
st2010-3507,13/04/2015 15:00,0.841953,37.673502,352,890
st2010-3507,13/04/2015 16:00,0.843933,37.674453,45,894
st2010-3507,13/04/2015 17:01,0.846343,37.67284,105,890
st2010-3507,13/04/2015 18:00,0.844423,37.674702,21,885
st2010-3507,13/04/2015 19:00,0.829397,37.676503,213,894
st2010-3507,13/04/2015 20:00,0.806337,37.660652,215,895
st2010-3507,13/04/2015 21:01,0.790333,37.644632,148,897
st2010-3507,13/04/2015 22:00,0.760827,37.641138,155,863
st2010-3507,13/04/2015 23:00,0.756185,37.639937,80,871
st2010-3507,14/04/2015 00:01,0.752012,37.638765,235,894
st2010-3507,14/04/2015 01:00,0.746478,37.633775,193,874
st2010-3507,14/04/2015 02:00,0.726612,37.630298,335,874
st2010-3507,14/04/2015 03:01,0.748193,37.635003,0,874
st2010-3507,14/04/2015 04:00,0.763992,37.640673,348,879
st2010-3507,14/04/2015 05:00,0.780393,37.645157,13,886
st2010-3507,14/04/2015 06:00,0.796033,37.653385,280,911
st2010-3507,14/04/2015 07:01,0.796033,37.653385,280,911
st2010-3507,14/04/2015 08:00,0.800502,37.654852,340,880
st2010-3507,14/04/2015 09:00,0.795087,37.640698,302,905
st2010-3507,14/04/2015 10:00,0.796032,37.640938,327,904
st2010-3507,14/04/2015 11:01,0.795478,37.641087,319,913
st2010-3507,14/04/2015 12:00,0.797027,37.637932,155,924
st2010-3507,14/04/2015 13:01,0.796932,37.638027,74,879
st2010-3507,14/04/2015 14:01,0.798118,37.635757,56,900
st2010-3507,14/04/2015 15:00,0.800425,37.635363,344,895
st2010-3507,14/04/2015 16:00,0.80265,37.6338,76,890
st2010-3507,14/04/2015 17:01,0.80265,37.6338,76,890
st2010-3507,14/04/2015 18:01,0.80265,37.6338,76,890
st2010-3507,14/04/2015 19:00,0.808988,37.64035,349,925
st2010-3507,14/04/2015 20:00,0.807545,37.641085,163,940
st2010-3507,14/04/2015 21:01,0.80533,37.639613,318,914
st2010-3507,14/04/2015 22:00,0.805147,37.639242,240,918
st2010-3507,14/04/2015 23:01,0.803795,37.639908,222,886
st2010-3507,15/04/2015 00:01,0.80346,37.639595,78,913
st2010-3507,15/04/2015 01:00,0.802235,37.638645,258,886
st2010-3507,15/04/2015 02:00,0.802237,37.639133,167,910
st2010-3507,15/04/2015 03:00,0.802178,37.639005,3,901
st2010-3507,15/04/2015 04:00,0.803468,37.639415,91,909
st2010-3507,15/04/2015 05:00,0.805513,37.64028,0,920
st2010-3507,15/04/2015 06:00,0.810188,37.640907,316,916
st2010-3507,15/04/2015 07:00,0.824493,37.636148,296,914
st2010-3507,15/04/2015 08:00,0.847347,37.633972,340,876
st2010-3507,15/04/2015 09:01,0.868638,37.627747,352,904
st2010-3507,15/04/2015 10:00,0.884912,37.621495,343,879
st2010-3507,15/04/2015 11:00,0.884045,37.621557,15,895
st2010-3507,15/04/2015 12:00,0.884172,37.621112,287,884
st2010-3507,15/04/2015 13:00,0.882693,37.620562,319,893
st2010-3507,15/04/2015 14:00,0.881788,37.619633,323,895
st2010-3507,15/04/2015 15:00,0.882067,37.618023,23,899
st2010-3507,15/04/2015 16:00,0.885675,37.61896,249,914
st2010-3507,15/04/2015 17:01,0.885675,37.61896,249,914
st2010-3507,15/04/2015 18:00,0.868363,37.616717,247,899
st2010-3507,15/04/2015 19:00,0.851552,37.625517,128,895
st2010-3507,15/04/2015 20:01,0.826308,37.635362,69,920
st2010-3507,15/04/2015 21:00,0.81413,37.640093,231,930
st2010-3507,15/04/2015 22:01,0.801993,37.640372,86,916
st2010-3507,15/04/2015 23:00,0.792418,37.643157,149,915
st2010-3507,16/04/2015 00:00,0.761748,37.644043,180,873
st2010-3507,16/04/2015 01:00,0.745682,37.647742,19,916
st2010-3507,16/04/2015 02:00,0.736405,37.653792,135,872
st2010-3507,16/04/2015 03:01,0.736405,37.653792,135,872
st2010-3507,16/04/2015 04:01,0.742337,37.661788,347,862
st2010-3507,16/04/2015 05:00,0.763663,37.65643,0,875
st2010-3507,16/04/2015 06:00,0.775535,37.654025,255,836
st2010-3507,16/04/2015 07:00,0.797675,37.64489,313,911
st2010-3507,16/04/2015 08:00,0.803402,37.637282,79,878
st2010-3507,16/04/2015 09:00,0.804057,37.636833,241,914
st2010-3507,16/04/2015 10:00,0.804175,37.637158,224,921
st2010-3507,16/04/2015 11:01,0.805505,37.637507,62,917
st2010-3507,16/04/2015 12:00,0.806245,37.637557,315,944
st2010-3507,16/04/2015 13:00,0.808623,37.6385,5,916
st2010-3507,16/04/2015 14:00,0.81292,37.638297,272,918
st2010-3507,16/04/2015 15:00,0.82317,37.63345,204,918
st2010-3507,16/04/2015 16:00,0.822878,37.631025,141,930
st2010-3507,16/04/2015 17:00,0.822112,37.63179,79,929
st2010-3507,16/04/2015 18:00,0.819037,37.628535,220,925
st2010-3507,16/04/2015 19:00,0.818093,37.625768,238,921
st2010-3507,16/04/2015 20:00,0.805018,37.634743,179,912
st2010-3507,16/04/2015 21:00,0.804925,37.634962,151,908
st2010-3507,16/04/2015 22:00,0.806148,37.636212,169,912
st2010-3507,16/04/2015 23:00,0.806142,37.636328,134,916
st2010-3507,17/04/2015 00:00,0.807248,37.637272,320,916
st2010-3507,17/04/2015 01:01,0.808537,37.63648,144,916
st2010-3507,17/04/2015 02:00,0.808518,37.636807,318,916
st2010-3507,17/04/2015 03:00,0.808362,37.636903,15,916
st2010-3507,17/04/2015 04:00,0.8085,37.636885,336,908
st2010-3507,17/04/2015 05:00,0.809038,37.637463,39,909
st2010-3507,17/04/2015 06:00,0.81132,37.63943,107,912
st2010-3507,17/04/2015 07:00,0.81478,37.639092,144,928
st2010-3507,17/04/2015 08:00,0.81913,37.628653,247,919
st2010-3507,17/04/2015 09:00,0.819638,37.628692,245,930
st2010-3507,17/04/2015 10:00,0.819628,37.628185,268,927
st2010-3507,17/04/2015 11:00,0.821075,37.627665,62,944
st2010-3507,17/04/2015 12:00,0.82095,37.627677,130,917
st2010-3507,17/04/2015 13:00,0.821238,37.627842,65,951
st2010-3507,17/04/2015 14:00,0.822152,37.627375,57,924
st2010-3507,17/04/2015 15:01,0.820112,37.625865,8,925
st2010-3507,17/04/2015 16:00,0.820972,37.623648,210,952
st2010-3507,17/04/2015 17:01,0.821623,37.623932,141,952
st2010-3507,17/04/2015 18:01,0.819298,37.62447,0,923
st2010-3507,17/04/2015 19:01,0.816602,37.628862,161,914
st2010-3507,17/04/2015 20:00,0.798978,37.628172,237,925
st2010-3507,17/04/2015 21:00,0.790713,37.62118,117,898
st2010-3507,17/04/2015 22:00,0.788902,37.623492,113,890
st2010-3507,17/04/2015 23:00,0.77822,37.629728,13,889
st2010-3507,18/04/2015 00:00,0.767578,37.631758,244,864
st2010-3507,18/04/2015 01:00,0.74571,37.632657,175,874
st2010-3507,18/04/2015 02:00,0.726505,37.630818,42,840
st2010-3507,18/04/2015 03:00,0.750225,37.629953,52,887
st2010-3507,18/04/2015 04:00,0.771462,37.633027,0,884
st2010-3507,18/04/2015 05:00,0.794527,37.62761,133,890
st2010-3507,18/04/2015 06:00,0.802977,37.632965,68,891
st2010-3507,18/04/2015 07:01,0.8107,37.631562,336,890
st2010-3507,18/04/2015 08:01,0.81404,37.630753,89,906
st2010-3507,18/04/2015 09:00,0.81827,37.629705,94,916
st2010-3507,18/04/2015 10:00,0.819857,37.62734,257,908
st2010-3507,18/04/2015 11:01,0.820825,37.625442,88,906
st2010-3507,18/04/2015 12:00,0.822,37.625792,9,947
st2010-3507,18/04/2015 13:00,0.82327,37.626338,66,913
st2010-3507,18/04/2015 14:00,0.822885,37.627973,313,916
st2010-3507,18/04/2015 15:01,0.822038,37.628168,163,904
st2010-3507,18/04/2015 16:00,0.822083,37.626465,115,903
st2010-3507,18/04/2015 17:00,0.820567,37.624277,95,928
st2010-3507,18/04/2015 18:00,0.819482,37.62554,159,935
st2010-3507,18/04/2015 19:01,0.815883,37.627862,118,932
st2010-3507,18/04/2015 20:01,0.8032,37.63446,332,931
st2010-3507,18/04/2015 21:00,0.801078,37.635303,197,924
st2010-3507,18/04/2015 22:00,0.795953,37.636205,0,909
st2010-3507,18/04/2015 23:00,0.795773,37.636763,236,910
st2010-3507,19/04/2015 00:00,0.795392,37.637297,63,905
st2010-3507,19/04/2015 01:00,0.795607,37.638368,247,887
st2010-3507,19/04/2015 02:00,0.796528,37.638068,225,933
st2010-3507,19/04/2015 03:00,0.796782,37.637713,0,906
st2010-3507,19/04/2015 04:00,0.79657,37.637785,237,904
st2010-3507,19/04/2015 05:00,0.78356,37.638455,139,906
st2010-3507,19/04/2015 06:00,0.77778,37.642423,261,901
st2010-3507,19/04/2015 07:00,0.777485,37.644647,186,878
st2010-3507,19/04/2015 08:01,0.777485,37.644647,186,878
st2010-3507,19/04/2015 09:01,0.77808,37.647405,89,888
st2010-3507,19/04/2015 10:00,0.78771,37.66032,44,899
st2010-3507,19/04/2015 11:00,0.78607,37.660263,293,886
st2010-3507,19/04/2015 12:00,0.786423,37.661498,162,902
st2010-3507,19/04/2015 13:00,0.787402,37.661122,246,894
st2010-3507,19/04/2015 14:00,0.799755,37.661553,121,882
st2010-3507,19/04/2015 15:01,0.805632,37.66546,291,882
st2010-3507,19/04/2015 16:00,0.804163,37.666275,126,900
st2010-3507,19/04/2015 17:00,0.803135,37.667212,235,882
st2010-3507,19/04/2015 18:00,0.803447,37.668863,23,888
st2010-3507,19/04/2015 19:00,0.802395,37.661597,236,898
st2010-3507,19/04/2015 20:00,0.799867,37.645237,123,881
st2010-3507,19/04/2015 21:00,0.799615,37.645288,179,919
st2010-3507,19/04/2015 22:00,0.799147,37.645053,228,941
st2010-3507,19/04/2015 23:00,0.791785,37.636523,230,879
st2010-3507,20/04/2015 00:00,0.783745,37.639662,65,899
st2010-3507,20/04/2015 01:00,0.77849,37.641897,0,878
st2010-3507,20/04/2015 02:00,0.777337,37.641837,313,872
st2010-3507,20/04/2015 03:01,0.777337,37.641837,313,872
st2010-3507,20/04/2015 04:00,0.753227,37.645087,171,861
st2010-3507,20/04/2015 05:00,0.734307,37.654768,65,857
st2010-3507,20/04/2015 06:00,0.736248,37.653952,342,859
st2010-3507,20/04/2015 07:00,0.75584,37.641223,188,869
st2010-3507,20/04/2015 08:00,0.755137,37.641243,219,878
st2010-3507,20/04/2015 09:00,0.74216,37.64455,195,877
st2010-3507,20/04/2015 10:00,0.739302,37.642792,135,880
st2010-3507,20/04/2015 11:00,0.73885,37.642793,321,883
st2010-3507,20/04/2015 12:00,0.736832,37.641693,355,890
st2010-3507,20/04/2015 12:59,0.737193,37.641763,345,877
st2010-3507,20/04/2015 14:01,0.737978,37.641727,165,881
st2010-3507,20/04/2015 15:00,0.742993,37.64334,103,899
st2010-3507,20/04/2015 16:00,0.74593,37.644037,107,870
st2010-3507,20/04/2015 17:00,0.75264,37.644633,289,884
st2010-3507,20/04/2015 18:00,0.752737,37.643495,300,878
st2010-3507,20/04/2015 19:01,0.75287,37.641743,112,869
st2010-3507,20/04/2015 20:00,0.745137,37.632762,170,881
st2010-3507,20/04/2015 21:00,0.726655,37.631245,240,869
st2010-3507,20/04/2015 22:00,0.726657,37.631257,171,869
st2010-3507,20/04/2015 23:01,0.726683,37.630142,19,869
st2010-3507,21/04/2015 00:00,0.728853,37.633303,336,854
st2010-3507,21/04/2015 01:00,0.757605,37.638798,59,872
st2010-3507,21/04/2015 02:00,0.78949,37.643848,347,901
st2010-3507,21/04/2015 03:01,0.797155,37.646322,162,869
st2010-3507,21/04/2015 04:00,0.800773,37.646033,155,922
st2010-3507,21/04/2015 05:00,0.800743,37.64611,10,920
st2010-3507,21/04/2015 06:00,0.81026,37.6396,328,894
st2010-3507,21/04/2015 07:01,0.81026,37.6396,328,894
st2010-3507,21/04/2015 08:01,0.825377,37.6313,32,900
st2010-3507,21/04/2015 09:00,0.82723,37.63073,81,931
st2010-3507,21/04/2015 10:00,0.827127,37.6317,258,1002
st2010-3507,21/04/2015 11:00,0.829277,37.630332,28,915
st2010-3507,21/04/2015 12:00,0.830792,37.63005,87,936
st2010-3507,21/04/2015 13:00,0.830762,37.62879,157,946
st2010-3507,21/04/2015 14:00,0.832268,37.62832,154,911
st2010-3507,21/04/2015 15:01,0.832268,37.62832,154,911
st2010-3507,21/04/2015 16:00,0.83192,37.631905,10,913
st2010-3507,21/04/2015 17:00,0.830938,37.62972,0,932
st2010-3507,21/04/2015 18:01,0.826787,37.630067,155,927
st2010-3507,21/04/2015 19:00,0.820857,37.631078,77,913
st2010-3507,21/04/2015 20:00,0.818542,37.62978,61,922
st2010-3507,21/04/2015 21:01,0.813445,37.631952,355,911
st2010-3507,21/04/2015 22:00,0.81268,37.631367,0,948
st2010-3507,21/04/2015 23:01,0.811647,37.632068,58,906
st2010-3507,22/04/2015 00:00,0.811217,37.63317,307,912
st2010-3507,22/04/2015 01:01,0.806417,37.637738,288,903
st2010-3507,22/04/2015 02:00,0.805728,37.638248,125,905
st2010-3507,22/04/2015 03:00,0.804145,37.638978,333,907
st2010-3507,22/04/2015 04:00,0.80172,37.641513,156,910
st2010-3507,22/04/2015 05:00,0.801877,37.641627,163,916
st2010-3507,22/04/2015 06:00,0.802423,37.641015,10,917
st2010-3507,22/04/2015 07:01,0.802172,37.639745,147,917
st2010-3507,22/04/2015 08:01,0.81242,37.637947,6,913
st2010-3507,22/04/2015 09:00,0.81694,37.634012,201,916
st2010-3507,22/04/2015 10:00,0.818372,37.632875,83,930
st2010-3507,22/04/2015 11:02,0.823808,37.632948,106,923
st2010-3507,22/04/2015 12:00,0.823642,37.633627,177,927
st2010-3507,22/04/2015 13:01,0.824065,37.633688,38,929
st2010-3507,22/04/2015 14:00,0.823775,37.633288,47,888
st2010-3507,22/04/2015 15:00,0.823177,37.634752,3,946
st2010-3507,22/04/2015 16:00,0.820677,37.635678,291,947
st2010-3507,22/04/2015 17:01,0.820677,37.635678,291,947
st2010-3507,22/04/2015 18:01,0.817953,37.638098,148,872
st2010-3507,22/04/2015 19:01,0.814097,37.639473,138,926
st2010-3507,22/04/2015 20:00,0.810818,37.640062,143,932
st2010-3507,22/04/2015 21:00,0.802962,37.644235,164,872
st2010-3507,22/04/2015 22:00,0.784395,37.643705,228,872
st2010-3507,22/04/2015 23:00,0.754892,37.644307,157,867
st2010-3507,23/04/2015 00:00,0.74364,37.64769,156,868
st2010-3507,23/04/2015 01:00,0.734335,37.65705,119,846
st2010-3507,23/04/2015 02:00,0.72806,37.661323,126,857
st2010-3507,23/04/2015 03:00,0.735098,37.655967,305,852
st2010-3507,23/04/2015 04:00,0.763872,37.644435,6,875
st2010-3507,23/04/2015 05:01,0.7874,37.64703,212,877
st2010-3507,23/04/2015 06:00,0.801213,37.645943,132,920
st2010-3507,23/04/2015 07:00,0.816918,37.640025,207,904
st2010-3507,23/04/2015 08:00,0.819817,37.631702,0,947
st2010-3507,23/04/2015 09:01,0.820625,37.627588,333,901
st2010-3507,23/04/2015 10:01,0.822842,37.627997,199,921
st2010-3507,23/04/2015 11:00,0.825603,37.628372,0,929
st2010-3507,23/04/2015 12:00,0.831933,37.634268,161,923
st2010-3507,23/04/2015 13:00,0.832607,37.639263,88,922
st2010-3507,23/04/2015 14:00,0.83565,37.640098,54,946
st2010-3507,23/04/2015 15:00,0.837445,37.644265,30,917
st2010-3507,23/04/2015 16:00,0.838655,37.643623,0,922
st2010-3507,23/04/2015 17:01,0.837793,37.643635,5,918
st2010-3507,23/04/2015 18:00,0.83503,37.644718,335,897
st2010-3507,23/04/2015 19:00,0.832867,37.646515,216,929
st2010-3507,23/04/2015 20:00,0.812358,37.646263,187,919
st2010-3507,23/04/2015 21:00,0.807085,37.643993,168,923
st2010-3507,23/04/2015 22:00,0.806472,37.6432,359,924
st2010-3507,23/04/2015 23:01,0.803062,37.640495,87,917
st2010-3507,24/04/2015 00:00,0.802833,37.640528,60,910
st2010-3507,24/04/2015 01:00,0.802683,37.640772,257,915
st2010-3507,24/04/2015 02:00,0.802043,37.641755,300,923
st2010-3507,24/04/2015 03:00,0.802085,37.641693,198,915
st2010-3507,24/04/2015 04:00,0.801963,37.64177,0,895
st2010-3507,24/04/2015 05:00,0.801653,37.641138,298,899
st2010-3507,24/04/2015 06:00,0.801323,37.640438,244,928
st2010-3507,24/04/2015 07:01,0.806028,37.638892,3,912
st2010-3507,24/04/2015 08:00,0.804542,37.6397,0,912
st2010-3507,24/04/2015 09:00,0.803913,37.639203,309,916
st2010-3507,24/04/2015 10:00,0.806103,37.639357,76,916
st2010-3507,24/04/2015 11:01,0.805905,37.640113,133,926
st2010-3507,24/04/2015 12:00,0.805365,37.64036,0,917
st2010-3507,24/04/2015 13:00,0.806175,37.640817,283,923
